filename,first_level3,second_level3,first_level2,second_level2,level3,level2
113610_cam_survey_1_frame1294.jpg,A5.2,A5.4,A5,A5,A3.1,A3
113610_cam_survey_1_frame2947.jpg,A5.2,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame4296.jpg,A5.2,A5.4,A5,A5,A3.1,A3
132143_forcadinho-np3_frame16.jpg,A5.2,A5.4,A5,A5,A4.1,A4
132143_forcadinho-np3_frame3499.jpg,A5.2,A3.1-A4.1,A5,A3,A5.1,A5
125355_forcadinho-np3_frame1427.jpg,A5.2,A3.7-A4.7,A5,A3,A3.1,A3
125355_forcadinho-np3_frame1193.jpg,A3.1-A4.1,A5.2,A3,A5,A3.1,A3
132143_forcadinho-np3_frame427.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A4.1,A4
132143_forcadinho-np3_frame2807.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
113610_cam_survey_1_frame2872.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame1609.jpg,A5.1,A3.1-A4.1,A5,A3,A3.7,A3
132143_forcadinho-np3_frame1355.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
113610_cam_survey_1_frame1407.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
113610_cam_survey_1_frame618.jpg,A3.1-A4.1,A5.1,A3,A5,A3.7,A3
132143_forcadinho-np3_frame2640.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame738.jpg,A3.1-A4.1,A5.4,A3,A5,A3.7,A3
132143_forcadinho-np3_frame2649.jpg,A5.2,A3.1-A4.1,A5,A3,A3.1,A3
113610_cam_survey_1_frame556.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
125355_forcadinho-np3_frame1701.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A5.1,A5
113610_cam_survey_1_frame1240.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
113610_cam_survey_1_frame637.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A5.1,A5
113610_cam_survey_1_frame2702.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame3879.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
113610_cam_survey_1_frame1217.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
113610_cam_survey_1_frame374.jpg,A5.1,A3.1-A4.1,A5,A3,A3.7,A3
132143_forcadinho-np3_frame909.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame179.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
125355_forcadinho-np3_frame1678.jpg,A5.1,A3.1-A4.1,A5,A3,A5.1,A5
125355_forcadinho-np3_frame464.jpg,A5.1,A3.1-A4.1,A5,A3,A5.2,A5
125355_forcadinho-np3_frame476.jpg,A5.1,A5.4,A5,A5,A4.7,A4
105317_cam-np3_frame1695.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
125355_forcadinho-np3_frame1749.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame337.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame3529.jpg,A5.1,A3.1-A4.1,A5,A3,A5.1,A5
105317_cam-np3_frame1614.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame1367.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
125355_forcadinho-np3_frame1780.jpg,A3.1-A4.1,A5.4,A3,A5,A3.1,A3
113610_cam_survey_1_frame1163.jpg,A3.1-A4.1,A5.4,A3,A5,A3.1,A3
132143_forcadinho-np3_frame2841.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame3976.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
113610_cam_survey_1_frame532.jpg,A3.1-A4.1,A5.1,A3,A5,A3.7,A3
125355_forcadinho-np3_frame1632.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
125355_forcadinho-np3_frame1809.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
132143_forcadinho-np3_frame3737.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
125355_forcadinho-np3_frame595.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A5.1,A5
132143_forcadinho-np3_frame1522.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
113610_cam_survey_1_frame2830.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
132143_forcadinho-np3_frame3657.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A5.1,A5
125355_forcadinho-np3_frame1711.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A5.1,A5
132143_forcadinho-np3_frame783.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A4.7,A4
125355_forcadinho-np3_frame1531.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A5.1,A5
132143_forcadinho-np3_frame1572.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.7,A3
113610_cam_survey_1_frame1206.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
113610_cam_survey_1_frame1528.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.7,A3
113610_cam_survey_1_frame527.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.7,A3
132143_forcadinho-np3_frame2726.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A5.1,A5
132143_forcadinho-np3_frame1191.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
113610_cam_survey_1_frame897.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
113610_cam_survey_1_frame726.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
105317_cam-np3_frame1580.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A4.1,A4
105317_cam-np3_frame1714.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
125355_forcadinho-np3_frame1513.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A5.1,A5
132143_forcadinho-np3_frame2045.jpg,A3.1-A4.1,A5.4,A3,A5,A5.1,A5
132143_forcadinho-np3_frame2349.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
113610_cam_survey_1_frame1754.jpg,A5.1,A3.1-A4.1,A5,A3,A5.1,A5
113610_cam_survey_1_frame442.jpg,A3.1-A4.1,A5.4,A3,A5,A3.1,A3
113610_cam_survey_1_frame1281.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame1039.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame1509.jpg,A3.1-A4.1,A5.4,A3,A5,A3.1,A3
105317_cam-np3_frame1468.jpg,A5.1,A3.1-A4.1,A5,A3,A4.1,A4
113610_cam_survey_1_frame1912.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
105317_cam-np3_frame1692.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
113610_cam_survey_1_frame973.jpg,A5.1,A3.1-A4.1,A5,A3,A3.7,A3
113610_cam_survey_1_frame695.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
125355_forcadinho-np3_frame1563.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame3885.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame4250.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame813.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame2717.jpg,A5.1,A3.1-A4.1,A5,A3,A5.1,A5
113610_cam_survey_1_frame900.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame1625.jpg,A5.1,A3.1-A4.1,A5,A3,A3.7,A3
132143_forcadinho-np3_frame1469.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame881.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame2894.jpg,A5.1,A3.1-A4.1,A5,A3,A3.1,A3
113610_cam_survey_1_frame2905.jpg,A5.1,A3.1-A4.1,A5,A3,A4.1,A4
113610_cam_survey_1_frame372.jpg,A5.1,A3.1-A4.1,A5,A3,A3.7,A3
132143_forcadinho-np3_frame1037.jpg,A5.1,A3.1-A4.1,A5,A3,A4.1,A4
125355_forcadinho-np3_frame520.jpg,A5.1,A3.1-A4.1,A5,A3,A4.1,A4
132143_forcadinho-np3_frame1582.jpg,A5.1,A3.1-A4.1,A5,A3,A3.7,A3
125355_forcadinho-np3_frame1845.jpg,A5.4,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame3964.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
113610_cam_survey_1_frame765.jpg,A3.1-A4.1,A5.1,A3,A5,A5.1,A5
113610_cam_survey_1_frame1149.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
132143_forcadinho-np3_frame1348.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame3598.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A5.1,A5
113610_cam_survey_1_frame423.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.7,A3
113610_cam_survey_1_frame2967.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
113610_cam_survey_1_frame707.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
132143_forcadinho-np3_frame4161.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
132143_forcadinho-np3_frame1626.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.7,A3
125355_forcadinho-np3_frame1627.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame8.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
113610_cam_survey_1_frame2887.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
113610_cam_survey_1_frame1278.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame3137.jpg,A3.1-A4.1,A5.4,A3,A5,A3.1,A3
113610_cam_survey_1_frame1713.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A5.1,A5
132143_forcadinho-np3_frame4089.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.7,A3
113610_cam_survey_1_frame1271.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
105317_cam-np3_frame1888.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame1362.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame255.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame2206.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
125355_forcadinho-np3_frame1629.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame4229.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.7,A3
132143_forcadinho-np3_frame1991.jpg,A3.1-A4.1,A5.2,A3,A5,A5.1,A5
125355_forcadinho-np3_frame1471.jpg,A5.2,A3.1-A4.1,A5,A3,A5.1,A5
105317_cam-np3_frame1740.jpg,A5.2,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame3726.jpg,A5.2,A3.1-A4.1,A5,A3,A3.1,A3
132143_forcadinho-np3_frame431.jpg,A5.4,A3.1-A4.1,A5,A3,A4.1,A4
132143_forcadinho-np3_frame3500.jpg,A3.1-A4.1,A5.4,A3,A5,A5.1,A5
132143_forcadinho-np3_frame1600.jpg,A3.1-A4.1,A5.1,A3,A5,A3.7,A3
132143_forcadinho-np3_frame877.jpg,A3.1-A4.1,A5.4,A3,A5,A3.1,A3
125355_forcadinho-np3_frame406.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
113610_cam_survey_1_frame343.jpg,A3.1-A4.1,A5.4,A3,A5,A3.7,A3
113610_cam_survey_1_frame519.jpg,A5.4,A3.1-A4.1,A5,A3,A3.7,A3
125355_forcadinho-np3_frame1618.jpg,A3.1-A4.1,A5.4,A3,A5,A3.1,A3
132143_forcadinho-np3_frame1081.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
132143_forcadinho-np3_frame526.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A4.1,A4
132143_forcadinho-np3_frame2796.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
132143_forcadinho-np3_frame1240.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
113610_cam_survey_1_frame2836.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
113610_cam_survey_1_frame526.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.7,A3
125355_forcadinho-np3_frame1679.jpg,A3.1-A4.1,A5.4,A3,A5,A5.1,A5
132143_forcadinho-np3_frame1197.jpg,A3.1-A4.1,A5.4,A3,A5,A3.1,A3
132143_forcadinho-np3_frame3224.jpg,A3.1-A4.1,A5.4,A3,A5,A3.1,A3
113610_cam_survey_1_frame362.jpg,A3.1-A4.1,A5.4,A3,A5,A3.7,A3
132143_forcadinho-np3_frame3889.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
132143_forcadinho-np3_frame1395.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A5.1,A5
113610_cam_survey_1_frame2688.jpg,A3.7-A4.7,A5.2,A3,A5,A3.1,A3
113610_cam_survey_1_frame1273.jpg,A3.7-A4.7,A5.2,A3,A5,A3.1,A3
132143_forcadinho-np3_frame169.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
132143_forcadinho-np3_frame878.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
132143_forcadinho-np3_frame134.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame1238.jpg,A3.1-A4.1,A5.4,A3,A5,A3.1,A3
132143_forcadinho-np3_frame3567.jpg,A5.1,A3.1-A4.1,A5,A3,A5.1,A5
113610_cam_survey_1_frame1434.jpg,A3.1-A4.1,A5.4,A3,A5,A3.1,A3
132143_forcadinho-np3_frame2037.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A5.1,A5
125355_forcadinho-np3_frame473.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A4.7,A4
113610_cam_survey_1_frame129.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.7,A3
125355_forcadinho-np3_frame1167.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame2762.jpg,A3.1-A4.1,A5.4,A3,A5,A5.1,A5
132143_forcadinho-np3_frame969.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
113610_cam_survey_1_frame1045.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
125355_forcadinho-np3_frame1681.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A5.1,A5
132143_forcadinho-np3_frame1473.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame2608.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
113610_cam_survey_1_frame2502.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A4.1,A4
113610_cam_survey_1_frame608.jpg,A3.1-A4.1,A5.1,A3,A5,A3.7,A3
113610_cam_survey_1_frame1420.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
113610_cam_survey_1_frame1522.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.7,A3
113610_cam_survey_1_frame2949.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame4135.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame825.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
132143_forcadinho-np3_frame3695.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame4079.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.7,A3
113610_cam_survey_1_frame864.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A5.1,A5
132143_forcadinho-np3_frame2913.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.7,A3
132143_forcadinho-np3_frame1036.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A4.1,A4
125355_forcadinho-np3_frame1131.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
125355_forcadinho-np3_frame1655.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame4091.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.7,A3
113610_cam_survey_1_frame2855.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame1059.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame1372.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
125355_forcadinho-np3_frame196.jpg,A3.1-A4.1,A5.1,A3,A5,A3.1,A3
113610_cam_survey_1_frame445.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
132143_forcadinho-np3_frame4187.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
105317_cam-np3_frame1611.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
125355_forcadinho-np3_frame205.jpg,A3.1-A4.1,A5.4,A3,A5,A3.1,A3
113610_cam_survey_1_frame1029.jpg,A3.7-A4.7,A3.1-A4.1,A3,A3,A3.1,A3
125355_forcadinho-np3_frame1092.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.1,A3
132143_forcadinho-np3_frame2924.jpg,A3.1-A4.1,A3.7-A4.7,A3,A3,A3.7,A3
132143_forcadinho-np3_frame82.jpg,A5.4,A3.1-A4.1,A5,A3,A4.1,A4
113610_cam_survey_1_frame515.jpg,A5.4,A3.1-A4.1,A5,A3,A3.7,A3
125355_forcadinho-np3_frame1715.jpg,A5.1,A5.4,A5,A5,A5.1,A5
